year,year_id,countries,country_id,regions,region_id,western_emerging,west_emerge_id,capital,latitude,longitude,fdi_in_usa_million,globalization_100,gdp_per_capita_usd,interaction_gdp,fdi_by_usa_million,interaction_us_fdi,stock_market_capitalization_gdp,interaction_stock_mkt,government_effectiveness ,rule_of_law
2002,21,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,134,64,2096.187999,134156.0319,7774,497536,33.88240624,2168.473999,0.31,0.38
2003,22,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,185,63,2359.116867,148624.3626,6886,433818,78.15646859,4923.857521,0.37,0.16
2004,23,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,153,64,2660.126998,170248.1279,7499,479936,66.73985928,4271.350994,0.32,0.11
2005,24,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,153,65,2894.062656,188114.0726,10252,666380,65.4373067,4253.424936,0.4,0.05
2006,25,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,289,67,3369.543403,225759.408,10642,713014,63.20455442,4234.705146,0.45,-0.06
2007,26,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,334,67,3973.016991,266192.1384,10284,689028,74.97052681,5023.025296,0.36,-0.12
2008,27,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,187,69,4379.658524,302196.4382,9162,632178,35.39267669,2442.094692,0.22,-0.14
2009,28,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,199,68,4213.006339,286484.4311,9457,643076,62.81488351,4271.412079,0.27,-0.23
2010,29,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,158,68,5076.340174,345191.1318,12999,883932,81.42122995,5536.643637,0.19,-0.2
2011,30,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,123,70,5492.121256,384448.4879,11840,828800,72.40425058,5068.297541,0.21,-0.2
2012,31,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,382,71,5860.582507,416101.358,10773,764883,98.03754456,6960.665664,0.22,-0.15
2013,32,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,1422,71,6168.262985,437946.6719,9957,706947,84.30620216,5985.740353,0.25,-0.12
2014,33,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,1997,72,5951.883702,428535.6265,18143,1306296,105.6678167,7608.082802,0.34,-0.19
2015,34,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,2466,71,5840.046523,414643.3031,17942,1273882,86.91790131,6171.170993,0.35,-0.15
2016,35,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,3142,72,5994.231475,431584.6662,18386,1323792,104.7229399,7540.051673,0.34,0
2017,36,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,2418,72,6592.914902,474689.8729,15578,1121616,120.272141,8659.594152,0.38,0.04
2018,37,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,2136,72,7295.475616,525274.2444,16952,1220544,98.86023432,7117.936871,0.35,0.02
2019,38,Thailand,35,Asia,3,Emerging,2,Krung Thep (Bangkok),13.722,100.5252,1904,72,7806.742211,562085.4392,17738,1277136,104.7243857,7540.15577,0.36,0.1
1982,1,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,3567,55,14312.37312,787180.5216,40,2200,43.85655716,2412.110644,0.12,0.6
1983,2,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,3606,56,13233.89841,741098.311,47,2632,43.85655716,2455.967201,0.12,0.6
1984,3,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,4333,57,13132.76511,748567.6113,62,3534,43.85655716,2499.823758,0.12,0.6
1985,4,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,3968,57,12356.90714,704343.707,62,3534,43.85655716,2499.823758,0.12,0.6
1986,5,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,3771,57,9771.098609,556952.6207,48.5,2764.5,43.85655716,2499.823758,0.12,0.6
1987,6,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,3898,56,11535.21619,645972.1066,35,1960,43.85655716,2455.967201,0.12,0.6
1988,7,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,3954,55,10169.00586,559295.3223,-1,-55,43.85655716,2412.110644,0.12,0.6
1989,8,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,4280,55,11617.15642,638943.6031,27.21807,1496.99385,43.85655716,2412.110644,0.12,0.6
1990,9,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,1805,55,8794.631229,483704.7176,55.359,3044.745,43.85655716,2412.110644,0.12,0.6
1991,10,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,1663,57,5419.590831,308916.6774,83.5,4759.5,43.85655716,2499.823758,0.12,0.6
1992,11,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,2768,59,8295.76,489449.84,111.64097,6586.81723,43.85655716,2587.536872,0.12,0.6
1993,12,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,2820,59,11179.81,659608.79,139.85903,8251.68277,43.85655716,2587.536872,0.12,0.6
1994,13,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,2821,59,14055.979,829302.761,168,9912,40.06964797,2364.10923,0.12,0.6
1995,14,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,2525,59,16932.1483,998996.7497,71,4189,47.69994188,2814.296571,0.12,0.6
1996,15,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,2640,59,19358.38244,1142144.564,28,1652,60.11855853,3546.994953,0.12,0.6
1997,16,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,2964,60,17748.8598,1064931.588,-60,-3600,97.69645264,5861.787158,0.03,0.62
1998,17,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,1907,62,14166.1796,878303.1352,111,6882,87.76131284,5441.201396,-0.06,0.64
1999,18,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,850,63,15435.17859,972416.2512,157,9891,66.45803863,4186.856434,-0.07,0.6
2000,19,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,908,63,18440.37852,1161743.847,313,19719,51.60019464,3250.812262,-0.08,0.57
2001,20,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,964,63,16587.17767,1044992.193,380,23940,64.87567773,4087.167697,0.01,0.59
2002,21,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,865.0678,62,17846.32606,1106472.216,431.37185,26745.0547,82.49146556,5114.470865,0.11,0.61
2003,22,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,766.1355,62,22148.37815,1373199.445,482.7437,29930.1094,127.3099479,7893.21677,0.12,0.57
2004,23,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,667.2033,63,27011.72765,1701738.842,534.11555,33649.27965,122.6527177,7727.121215,0.1,0.52
2005,24,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,568,65,35591.00578,2313415.376,585.6281,38065.8265,128.3688347,8343.974256,0.17,0.54
2006,25,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,893,65,42781.3665,2780788.823,637,41405,105.4301686,6852.960959,0.29,0.54
2007,26,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,855,66,45782.27656,3021630.253,1047.5,69135,136.959,9039.294,0.1,0.6
2008,27,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,371,67,55494.95099,3718161.716,1458,97686,106.171,7113.457,-0.01,0.59
2009,28,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,358,68,37561.67267,2554193.742,285,19380,92.0923,6262.2764,0.2,0.59
2010,29,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,347,70,38577.49828,2700424.88,134,9380,92.8083,6496.581,0.17,0.59
2011,30,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,892,70,48631.6913,3404218.391,198,13860,72.9551,5106.857,0.02,0.55
2012,31,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,742,70,51979.10517,3638537.362,262,18340,56.7387,3971.709,-0.07,0.37
2013,32,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,1011,70,49388.13741,3457169.619,303,21210,56.7387,3971.709,-0.07,0.37
2014,33,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,1072,70,44062.31704,3084362.193,434,30380,56.7387,3971.709,-0.15,0.02
2015,34,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,1113,71,29869.52939,2120736.587,342,24282,56.7387,4028.4477,-0.03,0
2016,35,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,1112,71,27653.06677,1963367.741,345,24495,56.7387,4028.4477,-0.16,0.03
2017,36,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,1123,71,29759.43649,2112919.991,407,28897,56.7387,4028.4477,-0.18,0.1
2018,37,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,1276,72,33994.38192,2447595.498,499,35928,56.7387,4085.1864,-0.09,0.21
2019,38,Kuwait,36,Asia,3,Emerging,2,Al Kuwayt (Kuwait City),29.3697,47.9783,1256,72,32000.44847,2304032.29,398,28656,56.7387,4085.1864,0.02,0.22
1982,1,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,10,48,40026.16625,1921255.98,511,24528,20.3842,978.4416,0.78,0.69
1983,2,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,11,50,34843.1029,1742155.145,716,35800,20.3842,1019.21,0.78,0.69
1984,3,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,21,51,32309.80774,1647800.195,1006,51306,20.3842,1039.5942,0.78,0.69
1985,4,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,19,51,29720.91947,1515766.893,813,41463,20.3842,1039.5942,0.78,0.69
1986,5,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,4,51,23467.97667,1196866.81,884,45084,20.3842,1039.5942,0.78,0.69
1987,6,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,43,50,23726.15233,1186307.617,766,38300,20.3842,1019.21,0.78,0.69
1988,7,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,111,50,22295.14611,1114757.306,774,38700,20.3842,1019.21,0.78,0.69
1989,8,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,112,50,24028.19288,1201409.644,391,19550,20.3842,1019.21,0.78,0.69
1990,9,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,99,50,27729.46642,1386473.321,409,20450,20.3842,1019.21,0.78,0.69
1991,10,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,74,53,26612.33554,1410453.784,416,22048,20.3842,1080.3626,0.78,0.69
1992,11,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,104,58,26420.87275,1532410.62,429,24882,20.3842,1182.2836,0.78,0.69
1993,12,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,116,59,25596.69227,1510204.844,524,30916,20.3842,1202.6678,0.78,0.69
1994,13,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,97,60,25847.92612,1550875.567,357,21420,20.3842,1223.052,0.78,0.69
1995,14,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,98,56,27222.03586,1524434.008,500,28000,20.3842,1141.5152,0.78,0.69
1996,15,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,87,57,28975.0229,1651576.305,598,34086,20.3842,1161.8994,0.78,0.69
1997,16,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,74,59,29512.66374,1741247.161,567,33453,20.3842,1202.6678,0.79,0.72
1998,17,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,42,61,26899.60177,1640875.708,674,41114,20.3842,1243.4362,0.79,0.75
1999,18,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,13,61,28470.83786,1736721.109,540,32940,20.3842,1243.4362,0.79,0.71
2000,19,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,64,62,33291.41937,2064068.001,683,42346,20.3842,1263.8204,0.79,0.68
2001,20,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,45,63,31280.78428,1970689.41,834,52542,20.3842,1284.2046,0.82,0.7
2002,21,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,42,63,31567.47371,1988750.844,1087,68481,20.3842,1284.2046,0.85,0.73
2003,22,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,46,64,33499.09375,2143942,1934,123776,20.3842,1304.5888,0.58,0.57
2004,23,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,23,64,36333.24984,2325327.99,2962,189568,27.3429,1749.9456,0.7,0.44
2005,24,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,1046.5,67,39365.4339,2637484.071,2285,153095,49.3132,3303.9844,0.71,0.4
2006,25,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,1046.5,68,41907.40566,2849703.585,2670,181560,31.9904,2175.3472,0.94,0.32
2007,26,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,1039,70,41809.51638,2926666.147,2967,207690,48.93258453,3425.280917,0.92,0.29
2008,27,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,2136,72,44498.93423,3203923.265,3337,240264,34.02944156,2450.119792,0.88,0.42
2009,28,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,2253,71,32024.1816,2273716.894,4118,292378,54.52392038,3871.198347,0.99,0.4
2010,29,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,747,71,33893.30351,2406424.549,4935,350385,45.37491554,3221.619003,0.9,0.32
2011,30,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,1451,72,39194.67662,2822016.717,6603,475416,26.72818056,1924.429,1.06,0.5
2012,31,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,2782,74,40976.49971,3032260.979,8481,627594,27.05030997,2001.722938,1.15,0.54
2013,32,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,2245,74,42412.63028,3138534.641,11401,843674,49.8623282,3689.812287,1.18,0.62
2014,33,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,2618,74,43751.83889,3237636.078,17466,1292484,50.86573641,3764.064494,1.44,0.65
2015,34,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,2752,75,38663.38381,2899753.786,16205,1215375,54.40527181,4080.395386,1.51,0.64
2016,35,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,2796,75,38141.84676,2860638.507,13699,1027425,60.01885445,4501.414084,1.42,0.85
2017,36,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,4871,75,40644.80404,3048360.303,16881,1266075,60.32907482,4524.680612,1.42,0.8
2018,37,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,5530,76,43839.35635,3331791.083,17437,1325212,54.91064692,4173.209166,1.43,0.81
2019,38,United Arab Emirates,37,Asia,3,Emerging,2,Abu Zaby (Abu Dhabi),24.4648,54.3618,5099,76,43103.32306,3275852.553,17153,1303628,58.69967517,4461.175313,1.38,0.84
1982,1,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,130,49,2927.89756,143466.9804,2864,140336,1.153990039,56.54551191,0.17,0.08
1983,2,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,194,50,3553.377752,177668.8876,2697,134850,1.333238997,66.66194985,0.17,0.08
1984,3,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,237,51,2659.7086,135645.1386,2735,139485,1.480174949,75.4889224,0.17,0.08
1985,4,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,280,51,2926.12697,149232.4755,2698,137598,2.302540941,117.429588,0.17,0.08
1986,5,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,292,51,3613.621709,184294.7072,2931,149481,1.434117268,73.13998067,0.17,0.08
1987,6,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,305,51,3562.875602,181706.6557,2818,143718,1.276373515,65.09504927,0.17,0.08
1988,7,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,291,51,3985.19121,203244.7517,2682,136782,2.022505643,103.1477878,0.17,0.08
1989,8,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,370,51,2383.867693,121577.2523,2215,112965,4.172755007,212.8105054,0.17,0.08
1990,9,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,420,51,4333.482973,221007.6316,2531,129081,2.557650808,130.4401912,0.17,0.08
1991,10,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,407,54,5735.360327,309709.4577,2831,152874,9.824847958,530.5417897,0.17,0.08
1992,11,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,307,55,6823.537616,375294.5689,3327,182985,8.139871742,447.6929458,0.17,0.08
1993,12,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,297,59,6969.118088,411177.9672,4442,262078,18.60901869,1097.932103,0.17,0.08
1994,13,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,335,61,7483.139682,456471.5206,5692,347212,14.32069608,873.5624609,0.17,0.08
1995,14,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,673,63,7408.708238,466748.619,7660,482580,14.64307396,922.5136595,0.17,0.08
1996,15,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,438,63,7721.354543,486445.3362,7893,497259,16.42196989,1034.584103,0.17,0.08
1997,16,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,408,64,8213.1272,525640.1408,10980,702720,20.23221072,1294.861486,0.27,0.03
1998,17,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,420,65,8289.505729,538817.8724,12327,801255,15.16409613,985.6662485,0.38,-0.01
1999,18,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,389,66,7774.736203,513132.5894,18865,1245090,19.6977247,1300.04983,0.2,-0.08
2000,19,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,364,67,7708.100996,516442.7667,17488,1171696,16.12904122,1080.645762,0.03,-0.15
2001,20,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,402,66,7208.371567,475752.5234,15535,1025310,12.42441526,820.0114072,-0.12,-0.45
2002,21,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,989,66,2593.40415,171164.6739,11288,745008,16.95693922,1119.157989,-0.28,-0.76
2003,22,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,599,67,3349.806124,224437.0103,10663,714421,27.42805088,1837.679409,-0.05,-0.77
2004,23,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,466,68,4277.721351,290885.0519,9201,625668,24.65345574,1676.43499,-0.06,-0.81
2005,24,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,364,67,5109.851325,342360.0388,10103,676901,23.94635989,1604.406113,-0.12,-0.55
2006,25,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,338,67,5919.012037,396573.8065,13174,882658,22.03333915,1476.233723,-0.05,-0.57
2007,26,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,339,68,7245.448317,492690.4856,13692,931056,19.8483842,1349.690126,-0.02,-0.59
2008,27,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,435,68,9020.873098,613419.3707,12197,829396,11.02184322,749.485339,-0.15,-0.68
2009,28,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,118,69,8225.137176,567534.4651,12610,870090,13.73818636,947.9348588,-0.32,-0.68
2010,29,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,464,68,10385.96443,706245.5812,11747,798796,15.08632035,1025.869784,-0.16,-0.59
2011,30,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,268,68,12848.8642,873722.7656,13885,944180,8.220069461,558.9647233,-0.12,-0.56
2012,31,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,170,66,13082.66433,863455.8458,13393,883938,6.273966253,414.0817727,-0.24,-0.68
2013,32,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,106,66,13080.25473,863296.8122,13427,886182,9.619994839,634.9196594,-0.28,-0.71
2014,33,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,898,67,12334.79825,826431.4828,14727,986709,11.42690327,765.6025191,-0.16,-0.89
2015,34,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,853,66,13789.06042,910077.9877,14624,965184,9.438368633,622.9323298,-0.08,-0.77
2016,35,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,870,67,12790.24247,856946.2455,14273,956291,11.40762993,764.3112053,0.16,-0.39
2017,36,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,1028,70,14613.04182,1022912.927,15219,1065330,16.89484261,1182.638983,0.15,-0.25
2018,37,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,822,71,11633.49801,825978.3587,9522,676062,8.884018147,630.7652884,0.03,-0.24
2019,38,Argentina,38,Latin America,4,Emerging,2,Buenos Aires,-34.6051,-58.4004,561,71,9912.281809,703772.0084,10698,759558,8.843633738,627.8979954,-0.09,-0.43
1982,1,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,100,42,2226.767261,93524.22496,9290,390180,21.0421,883.7682,-0.14,-0.22
1983,2,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,84,43,1570.539747,67533.20912,9154,393622,21.0421,904.8103,-0.14,-0.22
1984,3,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,160,43,1578.926417,67893.83593,9425,405275,21.0421,904.8103,-0.14,-0.22
1985,4,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,201,43,1648.082104,70867.53047,9110,391730,21.0421,904.8103,-0.14,-0.22
1986,5,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,182,43,1941.491109,83484.11769,9498,408414,21.0421,904.8103,-0.14,-0.22
1987,6,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,293,42,2087.307605,87666.91941,11128,467376,21.0421,883.7682,-0.14,-0.22
1988,7,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,286,41,2300.376844,94315.4506,12767,523447,21.0421,862.7261,-0.14,-0.22
1989,8,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,428,41,2908.496158,119248.3425,14025,575025,21.0421,862.7261,-0.14,-0.22
1990,9,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,377,42,3100.280468,130211.7797,14384,604128,21.0421,883.7682,-0.14,-0.22
1991,10,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,534,43,3975.390089,170941.7738,14997,644871,21.0421,904.8103,-0.14,-0.22
1992,11,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,449,45,2596.919876,116861.3944,16313,734085,21.0421,946.8945,-0.14,-0.22
1993,12,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,653,46,2791.209124,128395.6197,16772,771512,21.0421,967.9366,-0.14,-0.22
1994,13,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,625,48,3500.61149,168029.3515,17885,858480,21.0421,1010.0208,-0.14,-0.22
1995,14,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,750,49,4748.215529,232662.5609,25002,1225098,21.0421,1031.0629,-0.14,-0.22
1996,15,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,697,51,5166.163745,263474.351,29105,1484355,21.0421,1073.1471,-0.14,-0.22
1997,16,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,706,52,5282.008828,274664.4591,35778,1860456,26.4687,1376.3724,-0.11,-0.21
1998,17,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,625,53,5087.152221,269619.0677,37195,1971335,23.8182,1262.3646,-0.08,-0.19
1999,18,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,735,54,3478.37273,187832.1274,37184,2007936,27.875,1505.25,0.01,-0.2
